TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
254:119,568,349,398,28.10,22.00
254:119,568,351,398,28.10,22.00
254:119,568,350,398,28.10,22.00
254:119,567,350,397,28.10,22.00
254:119,566,351,398,28.10,22.00
254:119,567,351,397,28.10,22.00
254:119,568,351,398,28.10,22.00
254:119,568,348,398,28.10,22.00
254:119,570,350,397,28.10,22.00
254:119,569,351,398,28.10,22.00
254:119,569,349,396,28.10,22.00
254:119,569,350,398,28.10,22.00
254:119,569,351,398,28.10,22.00
254:119,570,351,396,28.10,22.00
254:119,569,351,395,28.10,22.00
254:119,569,346,394,28.00,22.00
254:119,569,350,397,28.00,22.00
254:119,569,351,396,28.00,22.00
254:119,569,352,394,28.00,22.00
254:119,569,349,395,28.00,22.00
254:119,569,351,395,28.00,22.00
254:119,569,351,398,28.00,22.00
254:119,569,346,397,28.00,22.00
254:119,569,351,398,28.00,21.00
254:119,569,349,394,28.00,21.00
254:119,568,350,397,28.00,21.00
254:119,563,349,399,28.00,21.00
254:119,564,349,395,28.10,21.00
254:119,567,351,397,28.10,21.00
254:119,567,351,398,28.10,21.00
254:119,568,349,398,28.10,21.00
254:119,569,349,398,28.00,21.00
254:119,568,350,397,28.00,21.00
254:119,570,351,398,28.00,21.00
254:119,569,349,398,28.00,21.00
254:119,569,347,398,28.00,20.00
254:119,569,351,398,28.00,20.00
254:119,569,350,397,28.00,20.00
254:119,569,351,398,28.00,20.00
254:119,569,350,397,28.00,20.00
254:119,569,348,398,28.00,20.00
254:119,569,351,396,28.00,20.00
254:119,569,349,394,28.00,20.00
254:119,569,348,396,28.10,21.00
254:119,569,349,397,28.10,21.00
254:119,568,347,398,28.10,21.00
254:119,568,349,394,28.10,21.00
254:119,568,348,397,28.10,21.00
254:119,568,349,398,28.10,21.00
254:119,568,348,398,28.10,21.00
254:119,568,349,396,28.10,21.00
254:119,568,349,397,28.10,21.00
254:119,568,349,398,28.10,21.00
254:119,568,349,397,28.10,21.00
254:119,568,345,397,28.10,21.00
254:119,568,347,396,28.00,21.00
254:119,568,350,398,28.00,21.00
254:119,568,349,398,28.00,21.00
254:119,567,348,398,28.00,21.00
254:119,567,345,396,28.00,21.00
254:119,567,347,396,28.00,21.00
254:119,567,348,395,28.00,21.00
254:119,567,346,397,28.00,21.00
254:119,567,348,397,28.10,21.00
254:119,567,347,397,28.10,21.00
254:119,568,348,398,28.10,21.00
254:119,568,347,398,28.10,21.00
254:119,568,346,398,28.10,21.00
254:119,568,348,396,28.10,21.00
254:119,568,347,397,28.10,21.00
254:119,567,346,397,28.10,21.00
254:119,568,350,395,28.10,21.00
254:119,567,349,397,28.10,21.00
254:119,568,346,398,28.10,21.00
254:119,567,348,395,28.10,21.00
254:119,568,347,394,28.00,21.00
254:119,569,348,397,28.00,21.00
254:119,568,347,397,28.00,21.00
254:119,568,349,398,28.00,21.00
254:119,568,345,394,28.10,21.00
254:119,568,350,398,28.10,21.00
254:119,568,350,398,28.10,21.00
254:119,568,346,397,28.10,21.00
254:119,568,347,397,28.10,21.00
254:119,568,349,397,28.10,21.00
254:119,569,347,399,28.10,21.00
254:119,569,349,398,28.10,21.00
254:119,568,349,398,28.10,20.00
254:119,569,348,397,28.10,20.00
254:119,568,348,398,28.10,20.00
254:119,568,348,397,28.10,20.00
254:119,568,348,396,28.00,20.00
254:119,569,345,396,28.00,20.00
254:119,568,348,398,28.00,20.00
254:119,568,350,397,28.00,20.00
254:119,568,348,396,28.10,20.00
254:119,568,346,396,28.10,20.00
254:119,568,349,397,28.10,20.00
254:119,568,345,397,28.10,20.00
254:119,568,349,397,28.10,20.00
254:119,568,348,397,28.10,20.00
254:119,568,350,397,28.10,20.00
254:119,568,347,396,28.10,20.00
254:119,568,349,398,28.00,20.00
254:119,568,349,398,28.00,20.00
254:119,567,349,394,28.00,20.00
254:119,568,348,396,28.00,20.00
254:119,568,348,398,28.00,20.00
254:119,568,349,397,28.00,20.00
