,TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
815,10:09:00,0.6974705152079456,0.97055417700579,0.8329616765994396,0.11650347160405905,0.5514223194748358
269,00:08:00,0.0002664464823208367,0.0,0.011670232436566452,0.1213183697736986,0.4523347508360512
995,13:09:00,0.99794382371198,1.0,0.895567746773493,0.8968132455047175,0.31509846827133475
201,23:00:00,0.00030451026550952764,0.0,0.007967317540683694,0.1389776991007754,0.4870153998596258
161,22:20:00,0.0043012075003220785,0.0,0.01293357987163235,0.15438376088760195,0.4706659510342262
729,08:43:00,0.6349891946571028,0.8854639585822381,0.7666324610911579,0.05878582873419946,0.7459275468028201
401,02:20:00,0.0001681150424167184,0.0,0.011800923550538744,0.08573576246711367,0.5047410649161193
702,08:16:00,0.6126859323631515,0.853604141776185,0.7393535146228838,0.03841908492077607,0.8344274252370529
1129,15:23:00,0.687344816883923,0.9320099255583124,0.7665370801594507,0.26305857219156104,0.09089378892442357
565,05:04:00,0.00029096834264432026,0.0,0.0181947349725698,0.03190315114829978,0.7089715536105029
1021,13:35:00,0.7765751086281812,1.0,0.8729229979871334,0.2777995371194587,0.044436963474162594
1025,13:39:00,0.7683116076970826,1.0,0.8676836247385245,0.26359266512373114,0.0585759973068507
1104,14:58:00,0.6750077591558039,0.9154673283705541,0.7545486837431423,0.25899946590706824,0.06766537619929297
205,23:04:00,0.00011638733705772815,0.0,0.007405178197892438,0.13856150970268755,0.4918363911799359
34,20:13:00,0.004364525139664804,0.0,0.010468879504282269,0.1784048424425846,0.5494024574987375
775,09:29:00,0.6758612662942272,0.9435070306038048,0.8160891186801909,0.08029197080291961,0.6281770745665709
508,04:07:00,0.00017458100558659218,0.0,0.015219836602597013,0.05390777995371221,0.5918195589968016
1410,07:13:00,0.31432340161390443,0.4139784946236559,0.3623061135888228,0.030300872351788688,0.6564551422319473
91,21:10:00,0.004461514587212911,0.0,0.011401310336661865,0.16345024034181874,0.4938562531560343
1363,19:17:00,0.00011638733705772815,0.0,0.0026542210995778017,0.20943564180167284,0.3110587443191381
897,11:31:00,0.7442582247051519,1.0,0.8751430713975608,0.17600142424781928,0.37872412051843135
564,05:03:00,0.0002521725636250776,0.0,0.017573114417650082,0.032116788321168044,0.6988722437300112
1369,19:23:00,0.00044830677977791573,0.0,0.0,0.2093762981425431,0.334548991004133
776,09:30:00,0.6762492240844196,0.9458229942100908,0.8167995421715278,0.07997151504361755,0.6301969365426694
241,23:40:00,0.00374928264408606,0.0,0.01498107399053217,0.1261917158491237,0.4211221667148341
13,19:52:00,0.004364525139664804,0.0,0.008559616371314693,0.1843332739896736,0.5115300454468943
315,00:54:00,0.00042675356921166975,0.0,0.011934127955164351,0.10870571479437452,0.4261908769567411
600,05:39:00,0.00027157045313469893,0.0,0.017661917354067358,0.029446323660316413,0.6609998316781684
387,02:06:00,0.0002327746741154563,0.0,0.011268105932036143,0.09198860601744684,0.4711328059249283
1297,18:11:00,0.2580695220360025,0.3184449958643509,0.2704838773335439,0.22962435463770714,0.1545194411715199
166,22:25:00,0.004225079933944696,0.0,0.01332565321354928,0.15213049334735107,0.4404442425993971
840,10:34:00,0.7098463687150838,0.9832092638544252,0.8397995027035561,0.14555812711411795,0.5251641137855578
